item_identifier,item_weight,item_visibility,item_type,item_mrp,outlet_identifier,outlet_establishment_year,outlet_age_category,item_fat_content_0,item_fat_content_1,item_fat_content_2,outlet_size_0,outlet_size_1,outlet_size_2,outlet_location_type_0,outlet_location_type_1,outlet_location_type_2,new_item_type_0,new_item_type_1,new_item_type_2,outlet_type_0,outlet_type_1,outlet_type_2,outlet_type_3,outlet_0,outlet_1,outlet_2,outlet_3,outlet_4,outlet_5,outlet_6,outlet_7,outlet_8,outlet_9,outlet_age_0,outlet_age_1,outlet_age_2,item_outlet_sales
FDV38,19.25,0.319921114,Dairy,52.7956,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30.4651473
DRG23,8.88,0.294463898,Hard Drinks,151.7682,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,27.61052336
NCP30,20.5,0.18120471,Household,40.2822,OUT045,2002,Moderate outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,26.59096839
FDY25,12.85764518,0.183874721,Canned,180.5976,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,89.26530345
NCH54,13.5,0.269572105,Household,160.292,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,37.92265813
NCR53,12.85764518,0.379919061,Health and Hygiene,224.4404,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,83.52396303
FDS52,8.89,0.095724689,Frozen Foods,101.7016,OUT010,1998,Moderate outlet,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10.0599006
FDG02,7.855,0.106334557,Canned,188.5188,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30.85602048
NCO26,7.235,0.277228476,Household,116.0492,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,44.37833255
FDH35,12.85764518,0.244860932,Starchy Foods,165.4526,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,72.54297485
FDB51,6.92,0.196295853,Dairy,60.5852,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,36.25312676
FDX44,9.3,0.207869144,Fruits and Vegetables,90.8172,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23.13662032
NCN07,18.5,0.238362046,Others,132.1284,OUT010,1998,Moderate outlet,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16.23751212
NCC31,8.02,0.140949299,Household,154.5972,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,37.44562458
NCX54,9.195,0.219844757,Household,105.1622,OUT017,2007,New outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,41.15574322
NCO55,12.8,0.30202956,Others,105.5938,OUT045,2002,Moderate outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,46.3020086
NCC30,16.6,0.166198905,Household,177.6344,OUT049,1999,Moderate outlet,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,51.73505581
FDI16,14,0.257161484,Frozen Foods,53.064,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30.09132765
FDP16,18.6,0.198383333,Frozen Foods,246.3802,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,85.85106872
FDB11,16,0.246650611,Starchy Foods,226.8404,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,79.3796649
NCB06,17.6,0.286908532,Health and Hygiene,160.692,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,39.97399154
FDA45,21.25,0.394145023,Snack Foods,178.237,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23.00675988
NCO26,7.235,0.277202264,Household,117.5492,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,44.37833255
DRJ25,14.6,0.389126181,Soft Drinks,50.3692,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,32.16602555
FDR28,13.85,0.161251282,Frozen Foods,161.521,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,42.35954438
FDI04,13.65,0.270572443,Frozen Foods,197.6426,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,52.61555283
DRK12,12.85764518,0.204165328,Soft Drinks,31.29,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,29.98049366
FDX20,7.365,0.206301362,Fruits and Vegetables,226.172,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,56.2957192
NCI18,18.35,0.118664047,Household,223.5746,OUT018,2009,New outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,59.91655531
FDB36,5.465,0.257161484,Baking Goods,132.5626,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16.1964564
FDN13,18.6,0.391047803,Breakfast,99.8358,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,43.70560834
DRD24,13.85,0.175980891,Soft Drinks,140.9154,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,41.25269446
FDQ28,14,0.245716861,Frozen Foods,154.5656,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,49.71367619
FDM22,14,0.204750702,Snack Foods,54.764,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36.4910948
FDR07,12.85764518,0.278150015,Fruits and Vegetables,97.0094,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,42.53208906
FDV25,5.905,0.214098601,Canned,222.5456,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,57.58197635
DRF49,7.27,0.266604462,Soft Drinks,114.2518,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,51.17217408
FDW51,6.155,0.307668443,Meat,214.556,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,52.62820537
DRL01,19.5,0.278583628,Soft Drinks,233.4958,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,73.31441468
FDP25,15.2,0.1460393,Canned,216.8824,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53.28199696
FDL50,12.15,0.206119975,Canned,125.0046,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,41.75002275
NCB30,12.85764518,0.15993288,Household,198.8084,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,74.53479188
FDW11,12.6,0.221316064,Breads,61.9194,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24.88360906
NCM43,14.5,0.13954099,Others,164.821,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,46.04967969
FDK44,16.6,0.350597849,Fruits and Vegetables,173.0738,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,61.83060407
FDM15,11.8,0.23952828,Meat,151.4366,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36.88128794
FDS31,13.1,0.210132332,Fruits and Vegetables,178.8318,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,63.00396495
FDI32,17.7,0.540245687,Fruits and Vegetables,115.1834,OUT010,1998,Moderate outlet,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18.58898061
FDR47,17.85,0.257161484,Breads,196.5794,OUT010,1998,Moderate outlet,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24.19169692
FDB35,12.3,0.254460262,Starchy Foods,92.6804,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,31.79126295
NCU05,11.8,0.313548116,Health and Hygiene,81.4618,OUT010,1998,Moderate outlet,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.69344713
DRY23,12.85764518,0.437051099,Soft Drinks,42.1112,OUT019,1985,old outlet,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.527725484
FDO24,11.1,0.420205944,Baking Goods,157.4604,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,54.87027975
FDQ28,12.85764518,0.245223247,Frozen Foods,153.0656,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,77.61545207
FDV39,11.3,0.085408735,Meat,198.1426,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,31.44380702
NCO17,12.85764518,0.358438924,Health and Hygiene,117.944,OUT019,1985,old outlet,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15.48186035
FDU50,5.75,0.27405776,Dairy,112.8176,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,37.07035473
FDT12,12.85764518,0.222219275,Baking Goods,226.8062,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,68.84642474
FDK58,11.35,0.21252246,Snack Foods,100.0016,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31.81219892
FDO08,12.85764518,0.30684483,Fruits and Vegetables,165.7526,OUT019,1985,old outlet,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25.64781472
NCW29,14,0.170023034,Health and Hygiene,130.431,OUT049,1999,Moderate outlet,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,27.91032067
FDE04,19.75,0.134386089,Frozen Foods,179.766,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,48.34209346
NCB19,6.525,0.300725945,Household,85.0882,OUT049,1999,Moderate outlet,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,47.25561554
FDV15,10.3,0.382622153,Meat,103.9648,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40.76563258
FDL58,5.78,0.272514873,Snack Foods,264.7568,OUT049,1999,Moderate outlet,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,68.8899296
FDA08,11.85,0.224023941,Fruits and Vegetables,164.1526,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,55.89811625
FDT43,16.35,0.143637231,Fruits and Vegetables,50.1324,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21.61924143
NCX06,12.85764518,0.124944308,Household,182.5976,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,71.20907807
FDT20,10.5,0.203458706,Fruits and Vegetables,37.6164,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,23.25144297
FDB41,19,0.311950523,Frozen Foods,48.0718,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,31.50726583
NCN55,14.6,0.244096284,Others,238.8538,OUT049,1999,Moderate outlet,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,77.51674013
FDE40,12.85764518,0.314107708,Dairy,62.9194,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,45.883108
FDX49,12.85764518,0.318337323,Canned,232.63,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,73.2099037
NCM53,18.75,0.228355985,Health and Hygiene,104.628,OUT045,2002,Moderate outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27.30743489
FDE36,5.26,0.204363615,Baking Goods,161.8868,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,57.23404581
FDN57,18.25,0.233118395,Snack Foods,140.2154,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,41.25269446
FDI24,12.85764518,0.279932999,Baking Goods,177.937,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,81.88165851
FDI19,15.1,0.228777335,Meat,242.7512,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,64.18699557
FDF24,15.5,0.206070284,Baking Goods,81.5934,OUT010,1998,Moderate outlet,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18.09899445
FDG52,13.65,0.256384249,Frozen Foods,45.7402,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,27.94608023
DRF36,16.1,0.153704632,Soft Drinks,189.3846,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,60.25452182
FDS45,12.85764518,0.2272523,Snack Foods,107.3622,OUT019,1985,old outlet,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17.82095957
FDX40,12.85,0.407055548,Frozen Foods,39.7164,OUT010,1998,Moderate outlet,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15.22164249
DRK12,9.5,0.204642119,Soft Drinks,32.99,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.53949739
DRC27,13.8,0.241021746,Dairy,245.1802,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,75.17076958
FDL58,5.78,0.257161484,Snack Foods,263.7568,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,51.34752185
NCD30,19.7,0.164023517,Household,96.0726,OUT045,2002,Moderate outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,35.66992851
NCZ54,14.65,0.257161484,Household,161.5552,OUT010,1998,Moderate outlet,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18.02527115
FDE10,6.67,0.388013803,Snack Foods,130.0626,OUT010,1998,Moderate outlet,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11.45262415
FDR44,6.11,0.257161484,Fruits and Vegetables,131.2968,OUT010,1998,Moderate outlet,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16.15529635
FDP28,13.65,0.367390294,Frozen Foods,260.0936,OUT010,1998,Moderate outlet,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16.15529635
FDX15,17.2,0.395181971,Meat,160.6578,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60.74972757
FDA39,6.32,0.257161484,Meat,40.2822,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,33.75179699
FDY24,4.88,0.365651134,Baking Goods,52.9298,OUT049,1999,Moderate outlet,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,44.66992948
FDC60,5.425,0.339293243,Baking Goods,88.3514,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37.64070137
FDH28,15.85,0.331709205,Frozen Foods,37.2506,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,16.2989018
FDT25,7.5,0.225916013,Canned,121.7072,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,59.60460385
DRJ13,12.65,0.250675025,Soft Drinks,161.5578,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,49.05983082
NCO07,12.85764518,0.130831888,Others,211.956,OUT019,1985,old outlet,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14.59643792
FDW20,20.75,0.15533619,Fruits and Vegetables,124.173,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,54.37050671
DRF27,12.85764518,0.223058232,Dairy,152.134,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.37473232
FDS49,9,0.257161484,Canned,79.7644,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40.61837515
FDX25,12.85764518,0.318687257,Canned,181.9292,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,55.68928443
NCX42,12.85764518,0.077133935,Household,165.6526,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,69.05885461
FDG33,12.85764518,0.373578854,Seafood,170.4764,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,58.61337731
FDL56,14.1,0.355015062,Fruits and Vegetables,86.4198,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33.67279911
FDF14,7.55,0.164817108,Canned,152.334,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,51.02232845
NCD06,13,0.315159131,Household,45.406,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24.61458917
DRM47,12.85764518,0.208743048,Hard Drinks,192.8846,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,47.88543829
FDS46,12.85764518,0.287648191,Snack Foods,118.7782,OUT019,1985,old outlet,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.91687684
FDB35,12.3,0.254096836,Starchy Foods,92.9804,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,43.92594222
FDX21,12.85764518,0.290782683,Snack Foods,109.8912,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,45.54813717
NCU05,12.85764518,0.241768081,Health and Hygiene,79.9618,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,15.54623427
NCR38,17.25,0.33726649,Household,251.3724,OUT045,2002,Moderate outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,82.43272894
NCR18,15.85,0.143539232,Household,42.7112,OUT017,2007,New outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25.28177209
NCU41,18.85,0.22813368,Health and Hygiene,192.1846,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,56.99507172
FDY56,16.35,0.2505283,Fruits and Vegetables,227.6062,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,84.98587177
DRJ51,14.1,0.296609612,Dairy,229.0668,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,56.79027382
FDK21,7.905,0.100052111,Snack Foods,249.0408,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,61.27896866
FDY25,12,0.184244845,Canned,179.3976,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,58.65879644
FDU44,12.15,0.241691287,Fruits and Vegetables,163.4552,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31.22068545
FDL43,10.1,0.164640393,Meat,75.367,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,23.1510043
FDF05,17.5,0.164386383,Frozen Foods,262.491,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,72.52461651
DRF15,12.85764518,0.241150179,Dairy,152.034,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17.50051428
FDL20,17.1,0.359078906,Fruits and Vegetables,112.3886,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,42.17840206
FDV32,7.785,0.298070975,Fruits and Vegetables,61.451,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,27.55017241
FDJ34,11.8,0.305904871,Snack Foods,125.9704,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,43.33077428
FDG08,13.15,0.407056112,Fruits and Vegetables,171.8764,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,61.47422875
FDQ04,12.85764518,0.385217631,Frozen Foods,41.5796,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.424920233
FDW13,8.5,0.313748935,Canned,51.1324,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.11403115
